Wed Aug 14 12:30:48 +0000 2013,101.9911072,14.937859
Wed Aug 14 12:30:48 +0000 2013,106.82906,-6.5127
Wed Aug 14 12:30:49 +0000 2013,-47.22585678,-22.84260368
Wed Aug 14 12:30:49 +0000 2013,-80.8731402,35.0889145
Wed Aug 14 12:30:50 +0000 2013,34.59257954,36.79264302
Wed Aug 14 12:30:52 +0000 2013,-84.12943463,33.7246426
Wed Aug 14 12:30:53 +0000 2013,107.48086282,-6.82437116
Wed Aug 14 12:30:56 +0000 2013,-89.07827107,32.58312894
Wed Aug 14 12:30:56 +0000 2013,-83.2611739,42.41454598
Wed Aug 14 12:30:57 +0000 2013,31.34255193,30.03724288
Wed Aug 14 12:30:57 +0000 2013,-48.46478103,-1.4673618
Wed Aug 14 12:30:58 +0000 2013,121.1137276,14.273578
Wed Aug 14 12:30:58 +0000 2013,121.0711356,14.3338101
Wed Aug 14 12:30:59 +0000 2013,13.0928656,46.2868779
Wed Aug 14 12:31:00 +0000 2013,-76.08705376,36.79551975
Wed Aug 14 12:31:01 +0000 2013,-80.38667128,40.39045638
Wed Aug 14 12:31:01 +0000 2013,-58.1997679,-26.195812
Wed Aug 14 12:31:01 +0000 2013,40.75821066,26.51785296
Wed Aug 14 12:31:01 +0000 2013,103.68300441,1.5045332
Wed Aug 14 12:31:03 +0000 2013,-50.614222,-25.230347
Wed Aug 14 12:31:03 +0000 2013,-17.44012008,14.66897979
Wed Aug 14 12:31:03 +0000 2013,29.0313397,41.1458261
Wed Aug 14 12:31:06 +0000 2013,41.54347805,41.51175359
Wed Aug 14 12:31:07 +0000 2013,-46.3234025,-23.408085
Wed Aug 14 12:31:07 +0000 2013,107.93743,-6.73347
Wed Aug 14 12:31:07 +0000 2013,107.0200421,-6.2852746
Wed Aug 14 12:31:12 +0000 2013,-81.52646461,39.91200083
Wed Aug 14 12:31:12 +0000 2013,124.80590829,1.44897857
Wed Aug 14 12:31:12 +0000 2013,-70.5784987,-33.5952538
Wed Aug 14 12:31:13 +0000 2013,41.7397457,27.5476015
Wed Aug 14 12:31:14 +0000 2013,-73.86461457,40.83830227
Wed Aug 14 12:31:16 +0000 2013,-93.1197607,44.9374001
